flight_id,aircraft_id,unit,flight_date,flight_hours,mission_type,weather_condition,completed,abort_reason
32235,AC-045,Echo,2021-01-22,2.2,Reconnaissance,Clear,True,
32236,AC-045,Echo,2021-01-23,0.9,Training,Marginal,True,
32237,AC-045,Echo,2021-01-24,0.6,Operational,Clear,True,
32238,AC-045,Echo,2021-01-28,3.3,Training,Clear,True,
32239,AC-045,Echo,2021-01-29,1.4,Training,Marginal,False,Weather
32240,AC-045,Echo,2021-01-30,2.5,Training,Clear,True,
32241,AC-045,Echo,2021-02-03,0.4,Operational,Clear,False,Weather
32242,AC-045,Echo,2021-02-06,3.6,Training,Clear,True,
32243,AC-045,Echo,2021-02-08,4.6,Training,Marginal,True,
32244,AC-045,Echo,2021-02-14,6.1,Operational,Poor,True,
32245,AC-045,Echo,2021-02-15,3.0,Training,Clear,True,
32246,AC-045,Echo,2021-02-16,2.0,Training,Clear,True,
32247,AC-045,Echo,2021-02-18,4.6,Operational,Marginal,True,
32248,AC-045,Echo,2021-02-19,2.5,Reconnaissance,Poor,True,
32249,AC-045,Echo,2021-03-02,1.1,Training,Marginal,True,
32250,AC-045,Echo,2021-03-03,3.6,Operational,Clear,True,
32251,AC-045,Echo,2021-03-05,4.1,Transit,Clear,True,
32252,AC-045,Echo,2021-03-06,4.2,Operational,Clear,True,
32253,AC-045,Echo,2021-03-08,1.6,Training,Marginal,True,
32254,AC-045,Echo,2021-03-11,4.5,Operational,Poor,True,
32255,AC-045,Echo,2021-03-14,3.1,Operational,Clear,True,
32256,AC-045,Echo,2021-03-16,3.1,Transit,Clear,True,
32257,AC-045,Echo,2021-03-19,0.6,Training,Clear,False,Technical
32258,AC-045,Echo,2021-03-24,4.7,Training,Clear,True,
32259,AC-045,Echo,2021-03-28,1.0,Transit,Marginal,False,Technical
32260,AC-045,Echo,2021-04-02,3.1,Training,Marginal,True,
32261,AC-045,Echo,2021-04-04,4.0,Training,Marginal,True,
32262,AC-045,Echo,2021-04-06,0.9,Training,Poor,False,Weather
32263,AC-045,Echo,2021-04-07,3.6,Operational,Marginal,True,
32264,AC-045,Echo,2021-04-09,2.4,Training,Poor,True,
32265,AC-045,Echo,2021-04-10,4.6,Transit,Marginal,True,
32266,AC-045,Echo,2021-04-13,4.7,Reconnaissance,Clear,True,
32267,AC-045,Echo,2021-04-16,2.2,Training,Clear,True,
32268,AC-045,Echo,2021-04-17,1.5,Operational,Poor,False,Technical
32269,AC-045,Echo,2021-04-19,4.2,Operational,Clear,True,
32270,AC-045,Echo,2021-04-21,4.1,Training,Clear,True,
32271,AC-045,Echo,2021-04-22,2.7,Reconnaissance,Marginal,True,
32272,AC-045,Echo,2021-04-24,3.5,Training,Poor,True,
32273,AC-045,Echo,2021-04-26,2.5,Training,Clear,True,
32274,AC-045,Echo,2021-04-28,2.6,Operational,Clear,True,
32275,AC-045,Echo,2021-05-01,0.6,Operational,Poor,False,Technical
32276,AC-045,Echo,2021-05-03,2.8,Training,Clear,True,
32277,AC-045,Echo,2021-05-05,0.3,Training,Poor,False,Technical
32278,AC-045,Echo,2021-05-09,2.3,Reconnaissance,Marginal,True,
32279,AC-045,Echo,2021-05-11,2.6,Operational,Clear,True,
32280,AC-045,Echo,2021-05-12,3.9,Transit,Clear,True,
32281,AC-045,Echo,2021-05-13,3.3,Operational,Clear,True,
32282,AC-045,Echo,2021-05-16,3.1,Training,Marginal,True,
32283,AC-045,Echo,2021-05-17,3.3,Operational,Clear,True,
32284,AC-045,Echo,2021-05-20,4.1,Training,Clear,True,
32285,AC-045,Echo,2021-05-22,1.3,Operational,Marginal,False,Technical
32286,AC-045,Echo,2021-05-24,3.1,Training,Clear,True,
32287,AC-045,Echo,2021-05-25,3.4,Operational,Marginal,True,
32288,AC-045,Echo,2021-05-28,2.3,Reconnaissance,Clear,True,
32289,AC-045,Echo,2021-06-04,0.5,Training,Marginal,False,Technical
32290,AC-045,Echo,2021-06-05,2.8,Training,Clear,True,
32291,AC-045,Echo,2021-06-06,0.5,Operational,Marginal,True,
32292,AC-045,Echo,2021-06-07,5.0,Operational,Clear,True,
32293,AC-045,Echo,2021-06-09,4.1,Operational,Clear,True,
32294,AC-045,Echo,2021-06-10,0.3,Training,Clear,False,Technical
32295,AC-045,Echo,2021-06-12,2.9,Training,Marginal,True,
32296,AC-045,Echo,2021-06-13,2.5,Transit,Clear,True,
32297,AC-045,Echo,2021-06-16,2.5,Training,Clear,True,
32298,AC-045,Echo,2021-06-20,2.3,Training,Marginal,True,
32299,AC-045,Echo,2021-06-22,0.5,Transit,Marginal,False,Technical
32300,AC-045,Echo,2021-06-26,2.0,Operational,Clear,True,
32301,AC-045,Echo,2021-06-27,5.2,Operational,Clear,True,
32302,AC-045,Echo,2021-06-28,1.5,Reconnaissance,Poor,True,
32303,AC-045,Echo,2021-06-29,2.8,Operational,Clear,True,
32304,AC-045,Echo,2021-07-01,4.0,Training,Clear,True,
32305,AC-045,Echo,2021-07-02,1.6,Training,Clear,False,Technical
32306,AC-045,Echo,2021-07-05,2.5,Operational,Clear,True,
32307,AC-045,Echo,2021-07-06,3.6,Operational,Clear,True,
32308,AC-045,Echo,2021-07-08,3.4,Training,Clear,True,
32309,AC-045,Echo,2021-07-09,1.8,Operational,Marginal,False,Technical
32310,AC-045,Echo,2021-07-11,2.3,Operational,Clear,True,
32311,AC-045,Echo,2021-07-12,3.1,Training,Clear,True,
32312,AC-045,Echo,2021-07-13,4.7,Training,Clear,True,
32313,AC-045,Echo,2021-07-14,0.9,Training,Marginal,False,Weather
32314,AC-045,Echo,2021-07-17,2.9,Training,Clear,True,
32315,AC-045,Echo,2021-07-19,2.6,Training,Clear,True,
32316,AC-045,Echo,2021-07-20,1.9,Training,Clear,True,
32317,AC-045,Echo,2021-07-25,4.4,Training,Clear,True,
32318,AC-045,Echo,2021-07-28,4.0,Operational,Clear,True,
32319,AC-045,Echo,2021-07-29,4.1,Training,Marginal,True,
32320,AC-045,Echo,2021-07-30,1.4,Operational,Marginal,True,
32321,AC-045,Echo,2021-07-31,4.5,Training,Clear,True,
32322,AC-045,Echo,2021-08-01,2.5,Reconnaissance,Marginal,True,
32323,AC-045,Echo,2021-08-05,2.9,Operational,Clear,True,
32324,AC-045,Echo,2021-08-06,2.6,Training,Clear,True,
32325,AC-045,Echo,2021-08-07,1.9,Training,Clear,True,
32326,AC-045,Echo,2021-08-09,2.6,Operational,Marginal,True,
32327,AC-045,Echo,2021-08-10,1.8,Training,Clear,True,
32328,AC-045,Echo,2021-08-11,2.2,Operational,Clear,True,
32329,AC-045,Echo,2021-08-15,3.0,Training,Clear,True,
32330,AC-045,Echo,2021-08-17,3.6,Training,Marginal,True,
32331,AC-045,Echo,2021-08-18,2.7,Operational,Marginal,True,
32332,AC-045,Echo,2021-08-23,3.6,Operational,Clear,True,
32333,AC-045,Echo,2021-08-24,0.6,Reconnaissance,Clear,True,
32334,AC-045,Echo,2021-08-25,4.8,Training,Poor,True,
32335,AC-045,Echo,2021-08-26,3.7,Operational,Clear,True,
32336,AC-045,Echo,2021-09-02,1.0,Operational,Clear,True,
32337,AC-045,Echo,2021-09-03,4.6,Reconnaissance,Clear,True,
32338,AC-045,Echo,2021-09-06,0.3,Training,Clear,False,Technical
32339,AC-045,Echo,2021-09-08,0.6,Operational,Marginal,False,Technical
32340,AC-045,Echo,2021-09-11,3.3,Reconnaissance,Clear,True,
32341,AC-045,Echo,2021-09-14,1.2,Training,Marginal,False,Other
32342,AC-045,Echo,2021-09-16,3.7,Reconnaissance,Clear,True,
32343,AC-045,Echo,2021-09-19,1.4,Training,Marginal,False,Weather
32344,AC-045,Echo,2021-09-20,2.5,Operational,Clear,True,
32345,AC-045,Echo,2021-09-22,0.5,Operational,Clear,False,Other
32346,AC-045,Echo,2021-09-23,3.6,Operational,Clear,True,
32347,AC-045,Echo,2021-09-26,1.3,Reconnaissance,Poor,False,Weather
32348,AC-045,Echo,2021-09-27,4.0,Training,Marginal,True,
32349,AC-045,Echo,2021-09-28,1.0,Operational,Clear,False,Technical
32350,AC-045,Echo,2021-09-29,2.8,Training,Clear,True,
32351,AC-045,Echo,2021-09-30,3.0,Training,Clear,True,
32352,AC-045,Echo,2021-10-04,3.4,Reconnaissance,Clear,True,
32353,AC-045,Echo,2021-10-05,1.4,Operational,Marginal,False,Weather
32354,AC-045,Echo,2021-10-06,3.1,Training,Clear,True,
32355,AC-045,Echo,2021-10-07,3.6,Transit,Clear,True,
32356,AC-045,Echo,2021-10-10,3.7,Transit,Clear,True,
32357,AC-045,Echo,2021-10-15,2.9,Reconnaissance,Clear,True,
32358,AC-045,Echo,2021-10-16,0.4,Training,Clear,False,Technical
32359,AC-045,Echo,2021-10-20,3.8,Training,Marginal,True,
32360,AC-045,Echo,2021-10-22,1.1,Operational,Marginal,True,
32361,AC-045,Echo,2021-11-08,1.5,Training,Marginal,True,
32362,AC-045,Echo,2021-11-14,2.1,Training,Poor,True,
32363,AC-045,Echo,2021-11-23,1.9,Operational,Clear,True,
32364,AC-045,Echo,2021-11-30,1.2,Training,Clear,False,Technical
32365,AC-045,Echo,2021-12-03,2.3,Training,Clear,True,
32366,AC-045,Echo,2021-12-04,0.4,Training,Marginal,False,Weather
32367,AC-045,Echo,2021-12-05,3.5,Training,Clear,True,
32368,AC-045,Echo,2021-12-08,3.7,Training,Marginal,True,
32369,AC-045,Echo,2021-12-09,1.3,Training,Poor,False,Technical
32370,AC-045,Echo,2021-12-14,3.4,Training,Marginal,True,
32371,AC-045,Echo,2021-12-25,3.9,Training,Clear,True,
32372,AC-045,Echo,2021-12-28,3.1,Training,Clear,True,
32373,AC-045,Echo,2021-12-29,2.3,Training,Clear,True,
32374,AC-045,Echo,2021-12-30,2.8,Training,Clear,True,
32375,AC-045,Echo,2022-01-05,2.5,Training,Marginal,True,
32376,AC-045,Echo,2022-01-08,4.0,Training,Marginal,True,
32377,AC-045,Echo,2022-01-12,1.0,Reconnaissance,Poor,False,Weather
32378,AC-045,Echo,2022-01-13,3.1,Training,Clear,True,
32379,AC-045,Echo,2022-01-17,1.2,Transit,Clear,True,
32380,AC-045,Echo,2022-01-19,0.9,Training,Poor,False,Weather
32381,AC-045,Echo,2022-01-25,2.9,Training,Marginal,True,
32382,AC-045,Echo,2022-01-28,2.7,Training,Marginal,True,
32383,AC-045,Echo,2022-02-06,3.3,Operational,Clear,True,
32384,AC-045,Echo,2022-02-07,0.5,Operational,Clear,False,Technical
32385,AC-045,Echo,2022-02-11,2.1,Operational,Clear,True,
32386,AC-045,Echo,2022-02-14,3.4,Reconnaissance,Clear,True,
32387,AC-045,Echo,2022-02-22,3.5,Training,Clear,True,
32388,AC-045,Echo,2022-02-23,2.1,Training,Clear,True,
32389,AC-045,Echo,2022-03-02,2.7,Operational,Clear,True,
32390,AC-045,Echo,2022-03-04,3.4,Operational,Clear,True,
32391,AC-045,Echo,2022-03-08,3.3,Operational,Marginal,True,
32392,AC-045,Echo,2022-03-10,3.3,Transit,Clear,True,
32393,AC-045,Echo,2022-03-11,4.2,Training,Clear,True,
32394,AC-045,Echo,2022-03-15,3.5,Transit,Clear,True,
32395,AC-045,Echo,2022-03-21,3.2,Training,Poor,True,
32396,AC-045,Echo,2022-03-23,5.0,Training,Clear,True,
32397,AC-045,Echo,2022-03-26,3.4,Training,Clear,True,
32398,AC-045,Echo,2022-03-29,2.7,Operational,Clear,True,
32399,AC-045,Echo,2022-04-01,4.0,Reconnaissance,Clear,True,
32400,AC-045,Echo,2022-04-03,3.0,Operational,Clear,True,
32401,AC-045,Echo,2022-04-04,2.4,Training,Marginal,False,Weather
32402,AC-045,Echo,2022-04-05,3.1,Training,Marginal,True,
32403,AC-045,Echo,2022-04-06,2.6,Operational,Clear,True,
32404,AC-045,Echo,2022-04-10,2.7,Reconnaissance,Clear,True,
32405,AC-045,Echo,2022-04-12,2.2,Transit,Clear,True,
32406,AC-045,Echo,2022-04-15,5.5,Training,Clear,True,
32407,AC-045,Echo,2022-04-16,2.3,Training,Clear,True,
32408,AC-045,Echo,2022-04-18,2.9,Training,Clear,True,
32409,AC-045,Echo,2022-04-19,3.4,Training,Clear,True,
32410,AC-045,Echo,2022-04-20,1.5,Operational,Marginal,False,Weather
32411,AC-045,Echo,2022-04-22,3.7,Operational,Marginal,True,
32412,AC-045,Echo,2022-04-25,3.8,Reconnaissance,Clear,True,
32413,AC-045,Echo,2022-04-28,1.4,Operational,Marginal,False,Technical
32414,AC-045,Echo,2022-05-01,0.7,Training,Clear,True,
32415,AC-045,Echo,2022-05-06,3.2,Transit,Clear,True,
32416,AC-045,Echo,2022-05-08,2.8,Operational,Clear,True,
32417,AC-045,Echo,2022-05-10,4.3,Operational,Clear,True,
32418,AC-045,Echo,2022-05-11,4.9,Reconnaissance,Clear,True,
32419,AC-045,Echo,2022-05-12,3.1,Operational,Clear,True,
32420,AC-045,Echo,2022-05-13,1.7,Operational,Clear,True,
32421,AC-045,Echo,2022-05-15,3.3,Training,Poor,True,
32422,AC-045,Echo,2022-05-16,4.0,Training,Clear,True,
32423,AC-045,Echo,2022-05-20,3.4,Operational,Clear,True,
32424,AC-045,Echo,2022-05-21,3.4,Training,Clear,True,
32425,AC-045,Echo,2022-05-23,3.0,Training,Clear,True,
32426,AC-045,Echo,2022-05-24,4.5,Training,Clear,True,
32427,AC-045,Echo,2022-05-25,1.7,Training,Clear,False,Technical
32428,AC-045,Echo,2022-05-26,1.0,Operational,Marginal,True,
32429,AC-045,Echo,2022-05-28,2.6,Operational,Clear,True,
32430,AC-045,Echo,2022-05-30,2.3,Operational,Clear,True,
32431,AC-045,Echo,2022-06-01,2.5,Training,Clear,True,
32432,AC-045,Echo,2022-06-05,1.2,Reconnaissance,Marginal,False,Weather
32433,AC-045,Echo,2022-06-06,3.5,Operational,Clear,True,
32434,AC-045,Echo,2022-06-07,0.4,Operational,Clear,False,Weather
32435,AC-045,Echo,2022-06-08,3.7,Training,Clear,True,
32436,AC-045,Echo,2022-06-09,2.8,Operational,Clear,True,
32437,AC-045,Echo,2022-06-12,3.0,Training,Clear,True,
32438,AC-045,Echo,2022-06-15,1.2,Reconnaissance,Clear,True,
32439,AC-045,Echo,2022-06-17,1.3,Training,Clear,False,Technical
32440,AC-045,Echo,2022-06-21,4.1,Training,Clear,True,
32441,AC-045,Echo,2022-06-22,3.7,Reconnaissance,Clear,True,
32442,AC-045,Echo,2022-06-23,4.1,Training,Clear,True,
32443,AC-045,Echo,2022-06-26,2.4,Training,Marginal,True,
32444,AC-045,Echo,2022-06-29,3.8,Transit,Clear,True,
32445,AC-045,Echo,2022-06-30,3.5,Training,Clear,True,
32446,AC-045,Echo,2022-07-01,4.1,Reconnaissance,Clear,True,
32447,AC-045,Echo,2022-07-07,4.8,Transit,Clear,True,
32448,AC-045,Echo,2022-07-10,2.3,Reconnaissance,Clear,True,
32449,AC-045,Echo,2022-07-11,2.3,Training,Clear,True,
32450,AC-045,Echo,2022-07-13,1.0,Training,Clear,True,
32451,AC-045,Echo,2022-07-19,2.2,Operational,Clear,True,
32452,AC-045,Echo,2022-07-20,0.4,Transit,Marginal,False,Other
32453,AC-045,Echo,2022-07-21,2.2,Training,Clear,True,
32454,AC-045,Echo,2022-07-24,0.6,Operational,Clear,False,Technical
32455,AC-045,Echo,2022-07-25,5.2,Training,Clear,True,
32456,AC-045,Echo,2022-07-27,1.1,Training,Marginal,False,Technical
32457,AC-045,Echo,2022-07-30,0.3,Operational,Marginal,False,Technical
32458,AC-045,Echo,2022-07-31,3.5,Operational,Clear,True,
32459,AC-045,Echo,2022-08-01,2.0,Operational,Clear,False,Other
32460,AC-045,Echo,2022-08-02,2.4,Training,Clear,True,
32461,AC-045,Echo,2022-08-03,1.0,Operational,Clear,True,
32462,AC-045,Echo,2022-08-05,4.1,Reconnaissance,Marginal,True,
32463,AC-045,Echo,2022-08-06,2.4,Operational,Marginal,True,
32464,AC-045,Echo,2022-08-15,1.5,Training,Clear,True,
32465,AC-045,Echo,2022-08-16,1.0,Operational,Clear,False,Technical
32466,AC-045,Echo,2022-08-19,2.0,Reconnaissance,Clear,False,Technical
32467,AC-045,Echo,2022-08-20,4.8,Reconnaissance,Marginal,True,
32468,AC-045,Echo,2022-08-22,3.8,Reconnaissance,Clear,True,
32469,AC-045,Echo,2022-08-23,3.3,Operational,Clear,True,
32470,AC-045,Echo,2022-08-24,3.0,Operational,Clear,True,
32471,AC-045,Echo,2022-08-26,1.8,Operational,Clear,True,
32472,AC-045,Echo,2022-08-27,3.3,Training,Marginal,True,
32473,AC-045,Echo,2022-08-30,2.4,Operational,Clear,True,
32474,AC-045,Echo,2022-09-01,1.8,Operational,Clear,True,
32475,AC-045,Echo,2022-09-02,1.8,Transit,Poor,False,Weather
32476,AC-045,Echo,2022-09-03,2.8,Training,Marginal,True,
32477,AC-045,Echo,2022-09-08,2.2,Operational,Clear,True,
32478,AC-045,Echo,2022-09-10,3.1,Transit,Clear,True,
32479,AC-045,Echo,2022-09-11,3.4,Transit,Clear,True,
32480,AC-045,Echo,2022-09-13,2.8,Transit,Marginal,True,
32481,AC-045,Echo,2022-09-17,3.4,Reconnaissance,Clear,True,
32482,AC-045,Echo,2022-09-18,3.7,Operational,Clear,True,
32483,AC-045,Echo,2022-09-20,2.3,Operational,Clear,True,
32484,AC-045,Echo,2022-09-23,3.6,Reconnaissance,Clear,True,
32485,AC-045,Echo,2022-09-27,4.6,Operational,Clear,True,
32486,AC-045,Echo,2022-09-28,4.1,Training,Clear,True,
32487,AC-045,Echo,2022-10-07,1.2,Reconnaissance,Clear,False,Other
32488,AC-045,Echo,2022-10-09,4.7,Transit,Clear,True,
32489,AC-045,Echo,2022-10-10,0.9,Training,Poor,False,Weather
32490,AC-045,Echo,2022-10-11,3.3,Reconnaissance,Clear,True,
32491,AC-045,Echo,2022-10-14,1.4,Operational,Marginal,True,
32492,AC-045,Echo,2022-10-17,3.0,Training,Clear,True,
32493,AC-045,Echo,2022-10-18,2.0,Transit,Marginal,False,Weather
32494,AC-045,Echo,2022-10-19,3.4,Operational,Clear,True,
32495,AC-045,Echo,2022-10-21,1.9,Reconnaissance,Marginal,True,
32496,AC-045,Echo,2022-10-22,4.0,Training,Clear,True,
32497,AC-045,Echo,2022-10-27,3.7,Training,Marginal,True,
32498,AC-045,Echo,2022-10-29,2.8,Reconnaissance,Clear,True,
32499,AC-045,Echo,2022-10-31,6.3,Training,Clear,True,
32500,AC-045,Echo,2022-11-02,3.2,Transit,Marginal,True,
32501,AC-045,Echo,2022-11-04,0.7,Reconnaissance,Clear,False,Technical
32502,AC-045,Echo,2022-11-08,3.1,Transit,Clear,True,
32503,AC-045,Echo,2022-11-10,1.9,Operational,Poor,True,
32504,AC-045,Echo,2022-11-14,4.9,Operational,Clear,True,
32505,AC-045,Echo,2022-11-16,0.6,Training,Clear,False,Technical
32506,AC-045,Echo,2022-11-20,4.6,Training,Clear,True,
32507,AC-045,Echo,2022-11-25,4.9,Reconnaissance,Clear,True,
32508,AC-045,Echo,2022-11-27,3.8,Reconnaissance,Marginal,True,
32509,AC-045,Echo,2022-12-02,4.1,Training,Marginal,True,
32510,AC-045,Echo,2022-12-04,2.8,Operational,Marginal,True,
32511,AC-045,Echo,2022-12-06,3.8,Reconnaissance,Poor,True,
32512,AC-045,Echo,2022-12-11,5.4,Training,Marginal,True,
32513,AC-045,Echo,2022-12-14,2.2,Operational,Clear,True,
32514,AC-045,Echo,2022-12-15,3.6,Training,Marginal,True,
32515,AC-045,Echo,2022-12-20,4.0,Training,Marginal,True,
32516,AC-045,Echo,2022-12-22,1.3,Training,Marginal,True,
32517,AC-045,Echo,2022-12-26,2.3,Reconnaissance,Clear,True,
32518,AC-045,Echo,2023-01-06,1.4,Training,Clear,True,
32519,AC-045,Echo,2023-01-14,3.4,Training,Clear,True,
32520,AC-045,Echo,2023-01-16,3.7,Transit,Clear,True,
32521,AC-045,Echo,2023-01-19,4.2,Operational,Clear,True,
32522,AC-045,Echo,2023-01-21,3.0,Training,Clear,True,
32523,AC-045,Echo,2023-01-30,2.4,Training,Marginal,True,
32524,AC-045,Echo,2023-02-01,4.0,Transit,Clear,True,
32525,AC-045,Echo,2023-02-06,2.0,Operational,Poor,True,
32526,AC-045,Echo,2023-02-18,0.3,Operational,Marginal,False,Other
32527,AC-045,Echo,2023-03-13,2.5,Training,Clear,True,
32528,AC-045,Echo,2023-03-16,1.2,Training,Clear,True,
32529,AC-045,Echo,2023-03-20,3.6,Transit,Clear,True,
32530,AC-045,Echo,2023-03-24,3.2,Training,Clear,True,
32531,AC-045,Echo,2023-03-25,3.2,Operational,Poor,True,
32532,AC-045,Echo,2023-03-26,2.8,Training,Clear,True,
32533,AC-045,Echo,2023-03-28,2.1,Training,Clear,True,
32534,AC-045,Echo,2023-03-31,3.7,Operational,Clear,True,
32535,AC-045,Echo,2023-04-02,3.8,Training,Poor,True,
32536,AC-045,Echo,2023-04-03,3.8,Operational,Clear,True,
32537,AC-045,Echo,2023-04-07,1.8,Operational,Poor,False,Technical
32538,AC-045,Echo,2023-04-08,0.7,Reconnaissance,Poor,False,Weather
32539,AC-045,Echo,2023-04-09,4.5,Reconnaissance,Clear,True,
32540,AC-045,Echo,2023-04-11,3.5,Transit,Clear,True,
32541,AC-045,Echo,2023-04-15,1.5,Training,Clear,True,
32542,AC-045,Echo,2023-04-17,3.5,Reconnaissance,Clear,True,
32543,AC-045,Echo,2023-04-20,6.5,Transit,Clear,True,
32544,AC-045,Echo,2023-04-21,5.0,Transit,Clear,True,
32545,AC-045,Echo,2023-04-22,2.7,Reconnaissance,Marginal,True,
32546,AC-045,Echo,2023-04-23,3.9,Operational,Clear,True,
32547,AC-045,Echo,2023-04-28,2.4,Training,Poor,True,
32548,AC-045,Echo,2023-04-30,0.8,Training,Poor,False,Weather
32549,AC-045,Echo,2023-05-01,1.6,Operational,Marginal,True,
32550,AC-045,Echo,2023-05-02,3.1,Transit,Clear,True,
32551,AC-045,Echo,2023-05-04,2.5,Training,Clear,True,
32552,AC-045,Echo,2023-05-05,1.5,Reconnaissance,Clear,True,
32553,AC-045,Echo,2023-05-06,3.6,Transit,Marginal,True,
32554,AC-045,Echo,2023-05-07,1.0,Reconnaissance,Poor,False,Weather
32555,AC-045,Echo,2023-05-11,3.1,Training,Clear,True,
32556,AC-045,Echo,2023-05-12,4.4,Training,Clear,True,
32557,AC-045,Echo,2023-05-13,4.6,Training,Clear,True,
32558,AC-045,Echo,2023-05-15,3.6,Training,Clear,True,
32559,AC-045,Echo,2023-05-20,4.1,Operational,Clear,True,
32560,AC-045,Echo,2023-05-22,3.9,Transit,Marginal,True,
32561,AC-045,Echo,2023-05-29,2.4,Reconnaissance,Clear,True,
32562,AC-045,Echo,2023-05-30,3.6,Operational,Poor,True,
32563,AC-045,Echo,2023-06-01,1.9,Training,Clear,True,
32564,AC-045,Echo,2023-06-02,2.0,Training,Clear,False,Technical
32565,AC-045,Echo,2023-06-03,2.0,Operational,Marginal,False,Other
32566,AC-045,Echo,2023-06-05,2.0,Transit,Clear,False,Technical
32567,AC-045,Echo,2023-06-07,1.5,Training,Clear,True,
32568,AC-045,Echo,2023-06-08,1.2,Operational,Poor,False,Weather
32569,AC-045,Echo,2023-06-09,3.2,Operational,Clear,True,
32570,AC-045,Echo,2023-06-12,4.6,Training,Marginal,True,
32571,AC-045,Echo,2023-06-20,4.7,Operational,Marginal,True,
32572,AC-045,Echo,2023-06-23,1.0,Operational,Poor,False,Weather
32573,AC-045,Echo,2023-06-24,1.1,Operational,Clear,False,Technical
32574,AC-045,Echo,2023-06-25,3.8,Transit,Clear,True,
32575,AC-045,Echo,2023-06-27,3.6,Operational,Clear,True,
32576,AC-045,Echo,2023-06-29,2.9,Operational,Clear,True,
32577,AC-045,Echo,2023-07-03,3.0,Operational,Clear,True,
32578,AC-045,Echo,2023-07-04,4.4,Reconnaissance,Clear,True,
32579,AC-045,Echo,2023-07-05,0.6,Operational,Clear,False,Other
32580,AC-045,Echo,2023-07-06,4.3,Training,Marginal,True,
32581,AC-045,Echo,2023-07-07,2.5,Operational,Marginal,True,
32582,AC-045,Echo,2023-07-08,0.5,Operational,Marginal,False,Technical
32583,AC-045,Echo,2023-07-11,2.2,Operational,Clear,True,
32584,AC-045,Echo,2023-07-15,2.6,Training,Clear,True,
32585,AC-045,Echo,2023-07-16,1.9,Operational,Marginal,True,
32586,AC-045,Echo,2023-07-17,1.9,Reconnaissance,Poor,False,Weather
32587,AC-045,Echo,2023-07-19,2.0,Training,Clear,True,
32588,AC-045,Echo,2023-07-22,2.9,Training,Clear,True,
32589,AC-045,Echo,2023-07-23,3.4,Training,Clear,True,
32590,AC-045,Echo,2023-07-26,5.5,Transit,Clear,True,
32591,AC-045,Echo,2023-07-30,4.4,Reconnaissance,Clear,True,
32592,AC-045,Echo,2023-07-31,2.8,Operational,Clear,True,
32593,AC-045,Echo,2023-08-01,4.5,Training,Clear,True,
32594,AC-045,Echo,2023-08-03,3.8,Training,Clear,True,
32595,AC-045,Echo,2023-08-07,1.9,Training,Marginal,True,
32596,AC-045,Echo,2023-08-08,4.0,Training,Clear,True,
32597,AC-045,Echo,2023-08-10,0.6,Operational,Marginal,False,Weather
32598,AC-045,Echo,2023-08-11,2.4,Operational,Clear,True,
32599,AC-045,Echo,2023-08-13,0.7,Reconnaissance,Clear,False,Technical
32600,AC-045,Echo,2023-08-14,5.7,Training,Clear,True,
32601,AC-045,Echo,2023-08-16,3.5,Training,Clear,True,
32602,AC-045,Echo,2023-08-18,1.3,Training,Clear,True,
