flight_id,aircraft_id,unit,flight_date,flight_hours,mission_type,weather_condition,completed,abort_reason,year,aircraft_type,acquisition_year
36233,AC-050,Echo,2023-01-23,1.5,Training,Clear,False,Other,2023,Class-I Recon,2016
36234,AC-050,Echo,2023-02-05,4.1,Training,Clear,True,,2023,Class-I Recon,2016
36235,AC-050,Echo,2023-02-14,3.1,Reconnaissance,Clear,True,,2023,Class-I Recon,2016
36236,AC-050,Echo,2023-02-16,1.5,Operational,Marginal,False,Technical,2023,Class-I Recon,2016
36237,AC-050,Echo,2023-02-22,1.4,Training,Clear,False,Technical,2023,Class-I Recon,2016
36238,AC-050,Echo,2023-02-23,3.5,Reconnaissance,Marginal,True,,2023,Class-I Recon,2016
36239,AC-050,Echo,2023-02-28,2.9,Reconnaissance,Marginal,True,,2023,Class-I Recon,2016
36240,AC-050,Echo,2023-03-04,0.8,Training,Poor,False,Weather,2023,Class-I Recon,2016
36241,AC-050,Echo,2023-03-05,3.8,Training,Marginal,True,,2023,Class-I Recon,2016
36242,AC-050,Echo,2023-03-12,1.8,Transit,Clear,True,,2023,Class-I Recon,2016
36243,AC-050,Echo,2023-03-29,2.7,Training,Clear,True,,2023,Class-I Recon,2016
36244,AC-050,Echo,2023-04-03,1.1,Training,Clear,False,Technical,2023,Class-I Recon,2016
36245,AC-050,Echo,2023-04-04,3.0,Training,Marginal,True,,2023,Class-I Recon,2016
36246,AC-050,Echo,2023-04-05,0.4,Training,Clear,False,Technical,2023,Class-I Recon,2016
36247,AC-050,Echo,2023-04-06,3.9,Operational,Clear,True,,2023,Class-I Recon,2016
36248,AC-050,Echo,2023-04-08,3.9,Training,Clear,True,,2023,Class-I Recon,2016
36249,AC-050,Echo,2023-04-11,2.7,Reconnaissance,Clear,True,,2023,Class-I Recon,2016
36250,AC-050,Echo,2023-04-12,3.0,Training,Clear,True,,2023,Class-I Recon,2016
36251,AC-050,Echo,2023-04-13,2.9,Training,Clear,True,,2023,Class-I Recon,2016
36252,AC-050,Echo,2023-04-15,1.8,Reconnaissance,Poor,False,Weather,2023,Class-I Recon,2016
36253,AC-050,Echo,2023-04-17,2.1,Training,Clear,True,,2023,Class-I Recon,2016
36254,AC-050,Echo,2023-04-18,4.0,Reconnaissance,Clear,True,,2023,Class-I Recon,2016
36255,AC-050,Echo,2023-04-19,5.1,Training,Clear,True,,2023,Class-I Recon,2016
36256,AC-050,Echo,2023-04-20,5.1,Training,Marginal,True,,2023,Class-I Recon,2016
36257,AC-050,Echo,2023-04-22,1.3,Transit,Marginal,False,Weather,2023,Class-I Recon,2016
36258,AC-050,Echo,2023-04-23,2.4,Operational,Clear,True,,2023,Class-I Recon,2016
36259,AC-050,Echo,2023-04-24,3.2,Training,Clear,True,,2023,Class-I Recon,2016
36260,AC-050,Echo,2023-04-26,0.7,Operational,Clear,False,Other,2023,Class-I Recon,2016
36261,AC-050,Echo,2023-04-27,2.2,Operational,Clear,True,,2023,Class-I Recon,2016
36262,AC-050,Echo,2023-04-28,3.6,Training,Clear,True,,2023,Class-I Recon,2016
36263,AC-050,Echo,2023-04-29,2.4,Training,Clear,True,,2023,Class-I Recon,2016
36264,AC-050,Echo,2023-05-02,4.2,Training,Clear,True,,2023,Class-I Recon,2016
36265,AC-050,Echo,2023-05-04,0.6,Training,Marginal,False,Weather,2023,Class-I Recon,2016
36266,AC-050,Echo,2023-05-05,4.2,Training,Clear,True,,2023,Class-I Recon,2016
36267,AC-050,Echo,2023-05-06,3.6,Training,Clear,True,,2023,Class-I Recon,2016
36268,AC-050,Echo,2023-05-07,1.0,Training,Clear,False,Technical,2023,Class-I Recon,2016
36269,AC-050,Echo,2023-05-09,3.8,Transit,Marginal,True,,2023,Class-I Recon,2016
36270,AC-050,Echo,2023-05-13,3.5,Reconnaissance,Marginal,True,,2023,Class-I Recon,2016
36271,AC-050,Echo,2023-05-14,1.9,Transit,Marginal,False,Weather,2023,Class-I Recon,2016
36272,AC-050,Echo,2023-05-15,0.1,Training,Clear,False,Technical,2023,Class-I Recon,2016
36273,AC-050,Echo,2023-05-16,1.4,Reconnaissance,Clear,False,Technical,2023,Class-I Recon,2016
36274,AC-050,Echo,2023-05-17,1.9,Transit,Marginal,True,,2023,Class-I Recon,2016
36275,AC-050,Echo,2023-05-18,3.7,Operational,Marginal,True,,2023,Class-I Recon,2016
36276,AC-050,Echo,2023-05-19,4.0,Operational,Marginal,True,,2023,Class-I Recon,2016
36277,AC-050,Echo,2023-05-20,3.2,Operational,Clear,True,,2023,Class-I Recon,2016
36278,AC-050,Echo,2023-05-23,4.9,Training,Clear,True,,2023,Class-I Recon,2016
36279,AC-050,Echo,2023-05-25,1.4,Training,Marginal,True,,2023,Class-I Recon,2016
36280,AC-050,Echo,2023-05-26,0.9,Training,Clear,False,Technical,2023,Class-I Recon,2016
36281,AC-050,Echo,2023-05-27,3.4,Operational,Clear,True,,2023,Class-I Recon,2016
36282,AC-050,Echo,2023-05-29,0.4,Training,Marginal,False,Weather,2023,Class-I Recon,2016
36283,AC-050,Echo,2023-05-31,2.2,Operational,Clear,True,,2023,Class-I Recon,2016
36284,AC-050,Echo,2023-06-03,3.2,Operational,Clear,True,,2023,Class-I Recon,2016
36285,AC-050,Echo,2023-06-05,0.7,Transit,Marginal,False,Weather,2023,Class-I Recon,2016
36286,AC-050,Echo,2023-06-06,2.8,Operational,Clear,True,,2023,Class-I Recon,2016
36287,AC-050,Echo,2023-06-10,4.0,Transit,Clear,True,,2023,Class-I Recon,2016
36288,AC-050,Echo,2023-06-12,3.9,Operational,Clear,True,,2023,Class-I Recon,2016
36289,AC-050,Echo,2023-06-13,1.8,Training,Clear,True,,2023,Class-I Recon,2016
36290,AC-050,Echo,2023-06-14,0.9,Reconnaissance,Clear,True,,2023,Class-I Recon,2016
36291,AC-050,Echo,2023-06-15,3.3,Transit,Clear,True,,2023,Class-I Recon,2016
36292,AC-050,Echo,2023-06-16,4.5,Operational,Clear,True,,2023,Class-I Recon,2016
36293,AC-050,Echo,2023-06-20,0.7,Training,Clear,False,Technical,2023,Class-I Recon,2016
36294,AC-050,Echo,2023-06-23,3.4,Training,Clear,True,,2023,Class-I Recon,2016
36295,AC-050,Echo,2023-06-24,1.8,Operational,Clear,True,,2023,Class-I Recon,2016
36296,AC-050,Echo,2023-06-25,0.9,Training,Clear,False,Other,2023,Class-I Recon,2016
36297,AC-050,Echo,2023-06-28,2.4,Training,Clear,True,,2023,Class-I Recon,2016
36298,AC-050,Echo,2023-06-29,6.7,Training,Clear,True,,2023,Class-I Recon,2016
36299,AC-050,Echo,2023-07-01,0.7,Operational,Clear,False,Technical,2023,Class-I Recon,2016
36300,AC-050,Echo,2023-07-02,0.5,Reconnaissance,Clear,False,Technical,2023,Class-I Recon,2016
36301,AC-050,Echo,2023-07-04,5.9,Reconnaissance,Marginal,True,,2023,Class-I Recon,2016
36302,AC-050,Echo,2023-07-06,4.9,Operational,Poor,True,,2023,Class-I Recon,2016
36303,AC-050,Echo,2023-07-09,3.6,Reconnaissance,Clear,True,,2023,Class-I Recon,2016
36304,AC-050,Echo,2023-07-10,3.5,Training,Clear,True,,2023,Class-I Recon,2016
36305,AC-050,Echo,2023-07-11,0.3,Transit,Clear,False,Other,2023,Class-I Recon,2016
36306,AC-050,Echo,2023-07-12,1.1,Reconnaissance,Clear,False,Technical,2023,Class-I Recon,2016
36307,AC-050,Echo,2023-07-15,1.2,Transit,Poor,True,,2023,Class-I Recon,2016
36308,AC-050,Echo,2023-07-16,2.7,Operational,Marginal,True,,2023,Class-I Recon,2016
36309,AC-050,Echo,2023-07-19,1.2,Training,Clear,True,,2023,Class-I Recon,2016
36310,AC-050,Echo,2023-07-20,4.0,Training,Clear,True,,2023,Class-I Recon,2016
36311,AC-050,Echo,2023-07-22,0.6,Operational,Clear,False,Technical,2023,Class-I Recon,2016
36312,AC-050,Echo,2023-07-24,2.7,Operational,Clear,True,,2023,Class-I Recon,2016
36313,AC-050,Echo,2023-07-26,0.9,Operational,Marginal,False,Technical,2023,Class-I Recon,2016
36314,AC-050,Echo,2023-07-29,1.4,Training,Marginal,False,Weather,2023,Class-I Recon,2016
36315,AC-050,Echo,2023-07-30,1.2,Operational,Clear,False,Technical,2023,Class-I Recon,2016
36316,AC-050,Echo,2023-08-03,0.5,Operational,Clear,False,Technical,2023,Class-I Recon,2016
36317,AC-050,Echo,2023-08-07,3.8,Operational,Clear,True,,2023,Class-I Recon,2016
36318,AC-050,Echo,2023-08-09,3.6,Transit,Poor,True,,2023,Class-I Recon,2016
36319,AC-050,Echo,2023-08-11,2.1,Reconnaissance,Clear,True,,2023,Class-I Recon,2016
36320,AC-050,Echo,2023-08-13,2.3,Transit,Clear,True,,2023,Class-I Recon,2016
36321,AC-050,Echo,2023-08-15,4.4,Training,Clear,True,,2023,Class-I Recon,2016
36322,AC-050,Echo,2023-08-17,2.9,Training,Marginal,True,,2023,Class-I Recon,2016
36323,AC-050,Echo,2023-08-19,1.8,Operational,Clear,True,,2023,Class-I Recon,2016
36324,AC-050,Echo,2023-08-20,3.8,Training,Marginal,True,,2023,Class-I Recon,2016
36325,AC-050,Echo,2023-08-21,0.4,Training,Marginal,False,Technical,2023,Class-I Recon,2016
36326,AC-050,Echo,2023-08-26,2.2,Training,Clear,True,,2023,Class-I Recon,2016
36327,AC-050,Echo,2023-08-27,0.2,Training,Marginal,False,Weather,2023,Class-I Recon,2016
36328,AC-050,Echo,2023-08-30,1.8,Training,Clear,True,,2023,Class-I Recon,2016
36329,AC-050,Echo,2023-09-01,4.4,Operational,Clear,True,,2023,Class-I Recon,2016
36330,AC-050,Echo,2023-09-06,1.2,Training,Clear,False,Technical,2023,Class-I Recon,2016
36331,AC-050,Echo,2023-09-07,3.3,Reconnaissance,Poor,True,,2023,Class-I Recon,2016
36332,AC-050,Echo,2023-09-08,1.0,Operational,Poor,False,Other,2023,Class-I Recon,2016
36333,AC-050,Echo,2023-09-09,0.4,Training,Marginal,False,Weather,2023,Class-I Recon,2016
36334,AC-050,Echo,2023-09-10,0.6,Operational,Poor,False,Technical,2023,Class-I Recon,2016
36335,AC-050,Echo,2023-09-11,2.4,Training,Poor,False,Technical,2023,Class-I Recon,2016
36336,AC-050,Echo,2023-09-12,3.5,Training,Clear,True,,2023,Class-I Recon,2016
36337,AC-050,Echo,2023-09-15,0.9,Operational,Poor,False,Weather,2023,Class-I Recon,2016
36338,AC-050,Echo,2023-09-16,1.3,Operational,Clear,False,Technical,2023,Class-I Recon,2016
36339,AC-050,Echo,2023-09-17,3.6,Training,Clear,True,,2023,Class-I Recon,2016
36340,AC-050,Echo,2023-09-19,0.7,Training,Clear,False,Technical,2023,Class-I Recon,2016
36341,AC-050,Echo,2023-09-20,2.9,Operational,Clear,True,,2023,Class-I Recon,2016
36342,AC-050,Echo,2023-09-22,2.5,Reconnaissance,Clear,True,,2023,Class-I Recon,2016
36343,AC-050,Echo,2023-09-23,3.6,Training,Marginal,True,,2023,Class-I Recon,2016
36344,AC-050,Echo,2023-09-24,1.8,Training,Clear,False,Technical,2023,Class-I Recon,2016
36345,AC-050,Echo,2023-09-25,0.2,Operational,Marginal,False,Weather,2023,Class-I Recon,2016
36346,AC-050,Echo,2023-09-27,5.0,Operational,Clear,True,,2023,Class-I Recon,2016
36347,AC-050,Echo,2023-09-28,2.0,Training,Marginal,True,,2023,Class-I Recon,2016
36348,AC-050,Echo,2023-10-03,3.4,Training,Clear,True,,2023,Class-I Recon,2016
36349,AC-050,Echo,2023-10-04,3.4,Reconnaissance,Clear,True,,2023,Class-I Recon,2016
36350,AC-050,Echo,2023-10-05,1.3,Transit,Poor,False,Weather,2023,Class-I Recon,2016
36351,AC-050,Echo,2023-10-10,0.9,Training,Marginal,False,Weather,2023,Class-I Recon,2016
36352,AC-050,Echo,2023-10-11,0.5,Transit,Poor,False,Weather,2023,Class-I Recon,2016
36353,AC-050,Echo,2023-10-13,4.5,Operational,Clear,True,,2023,Class-I Recon,2016
36354,AC-050,Echo,2023-10-14,3.9,Operational,Clear,True,,2023,Class-I Recon,2016
36355,AC-050,Echo,2023-10-18,3.0,Training,Clear,True,,2023,Class-I Recon,2016
36356,AC-050,Echo,2023-10-21,3.1,Training,Clear,True,,2023,Class-I Recon,2016
36357,AC-050,Echo,2023-10-25,2.8,Training,Clear,True,,2023,Class-I Recon,2016
36358,AC-050,Echo,2023-10-26,4.7,Training,Marginal,True,,2023,Class-I Recon,2016
36359,AC-050,Echo,2023-10-30,1.5,Training,Marginal,False,Technical,2023,Class-I Recon,2016
36360,AC-050,Echo,2023-10-31,4.8,Training,Clear,True,,2023,Class-I Recon,2016
36361,AC-050,Echo,2023-11-10,4.5,Operational,Marginal,True,,2023,Class-I Recon,2016
36362,AC-050,Echo,2023-11-12,2.1,Training,Clear,True,,2023,Class-I Recon,2016
36363,AC-050,Echo,2023-11-21,1.1,Reconnaissance,Poor,False,Technical,2023,Class-I Recon,2016
36364,AC-050,Echo,2023-11-27,3.9,Reconnaissance,Marginal,True,,2023,Class-I Recon,2016
36365,AC-050,Echo,2023-11-29,2.7,Training,Marginal,True,,2023,Class-I Recon,2016
36366,AC-050,Echo,2023-12-03,2.6,Reconnaissance,Clear,True,,2023,Class-I Recon,2016
36367,AC-050,Echo,2023-12-09,2.9,Training,Clear,True,,2023,Class-I Recon,2016
36368,AC-050,Echo,2023-12-10,0.6,Operational,Marginal,False,Weather,2023,Class-I Recon,2016
36369,AC-050,Echo,2023-12-12,3.8,Operational,Poor,True,,2023,Class-I Recon,2016
36370,AC-050,Echo,2023-12-16,3.6,Operational,Poor,True,,2023,Class-I Recon,2016
36371,AC-050,Echo,2023-12-18,3.8,Operational,Clear,True,,2023,Class-I Recon,2016
36372,AC-050,Echo,2023-12-21,2.7,Operational,Clear,True,,2023,Class-I Recon,2016
36373,AC-050,Echo,2023-12-23,2.4,Transit,Clear,True,,2023,Class-I Recon,2016
36374,AC-050,Echo,2023-12-24,2.6,Training,Clear,True,,2023,Class-I Recon,2016
36375,AC-050,Echo,2023-12-27,1.0,Training,Clear,False,Technical,2023,Class-I Recon,2016
36376,AC-050,Echo,2023-12-31,0.6,Training,Clear,False,Technical,2023,Class-I Recon,2016
36377,AC-050,Echo,2024-01-03,3.1,Training,Poor,True,,2024,Class-I Recon,2016
36378,AC-050,Echo,2024-01-08,4.4,Reconnaissance,Poor,True,,2024,Class-I Recon,2016
36379,AC-050,Echo,2024-01-10,2.8,Operational,Marginal,True,,2024,Class-I Recon,2016
36380,AC-050,Echo,2024-01-16,3.2,Operational,Clear,True,,2024,Class-I Recon,2016
36381,AC-050,Echo,2024-01-22,4.8,Reconnaissance,Clear,True,,2024,Class-I Recon,2016
36382,AC-050,Echo,2024-01-23,0.8,Reconnaissance,Poor,False,Technical,2024,Class-I Recon,2016
36383,AC-050,Echo,2024-01-25,1.9,Operational,Clear,True,,2024,Class-I Recon,2016
36384,AC-050,Echo,2024-01-27,0.8,Training,Clear,False,Technical,2024,Class-I Recon,2016
36385,AC-050,Echo,2024-02-01,3.6,Reconnaissance,Clear,True,,2024,Class-I Recon,2016
36386,AC-050,Echo,2024-02-02,1.6,Operational,Poor,False,Weather,2024,Class-I Recon,2016
36387,AC-050,Echo,2024-02-04,2.4,Training,Clear,True,,2024,Class-I Recon,2016
36388,AC-050,Echo,2024-02-09,1.3,Operational,Clear,True,,2024,Class-I Recon,2016
36389,AC-050,Echo,2024-02-11,1.0,Operational,Clear,False,Technical,2024,Class-I Recon,2016
36390,AC-050,Echo,2024-02-12,3.5,Operational,Clear,True,,2024,Class-I Recon,2016
36391,AC-050,Echo,2024-02-13,0.7,Reconnaissance,Clear,False,Other,2024,Class-I Recon,2016
36392,AC-050,Echo,2024-02-14,2.0,Training,Clear,True,,2024,Class-I Recon,2016
36393,AC-050,Echo,2024-02-15,0.5,Operational,Clear,False,Other,2024,Class-I Recon,2016
36394,AC-050,Echo,2024-02-22,4.0,Training,Clear,True,,2024,Class-I Recon,2016
36395,AC-050,Echo,2024-02-23,1.0,Operational,Marginal,False,Technical,2024,Class-I Recon,2016
36396,AC-050,Echo,2024-02-24,2.0,Training,Poor,True,,2024,Class-I Recon,2016
36397,AC-050,Echo,2024-02-26,2.0,Training,Clear,False,Technical,2024,Class-I Recon,2016
36398,AC-050,Echo,2024-02-28,0.4,Operational,Poor,False,Weather,2024,Class-I Recon,2016
36399,AC-050,Echo,2024-03-04,1.4,Training,Clear,True,,2024,Class-I Recon,2016
36400,AC-050,Echo,2024-03-05,3.2,Training,Clear,True,,2024,Class-I Recon,2016
36401,AC-050,Echo,2024-03-08,1.1,Training,Clear,False,Weather,2024,Class-I Recon,2016
36402,AC-050,Echo,2024-03-19,3.7,Transit,Clear,True,,2024,Class-I Recon,2016
36403,AC-050,Echo,2024-03-20,2.3,Training,Clear,True,,2024,Class-I Recon,2016
36404,AC-050,Echo,2024-03-21,1.0,Training,Clear,False,Technical,2024,Class-I Recon,2016
36405,AC-050,Echo,2024-03-22,1.5,Reconnaissance,Clear,False,Technical,2024,Class-I Recon,2016
36406,AC-050,Echo,2024-03-24,4.8,Reconnaissance,Poor,True,,2024,Class-I Recon,2016
36407,AC-050,Echo,2024-03-25,3.1,Operational,Clear,True,,2024,Class-I Recon,2016
36408,AC-050,Echo,2024-03-27,2.3,Transit,Clear,True,,2024,Class-I Recon,2016
36409,AC-050,Echo,2024-04-01,1.4,Training,Poor,False,Technical,2024,Class-I Recon,2016
36410,AC-050,Echo,2024-04-02,3.9,Training,Clear,True,,2024,Class-I Recon,2016
36411,AC-050,Echo,2024-04-06,4.2,Training,Clear,True,,2024,Class-I Recon,2016
36412,AC-050,Echo,2024-04-07,3.3,Operational,Clear,True,,2024,Class-I Recon,2016
36413,AC-050,Echo,2024-04-08,1.5,Training,Clear,False,Other,2024,Class-I Recon,2016
36414,AC-050,Echo,2024-04-09,4.1,Training,Clear,True,,2024,Class-I Recon,2016
36415,AC-050,Echo,2024-04-10,2.2,Transit,Clear,True,,2024,Class-I Recon,2016
36416,AC-050,Echo,2024-04-12,2.9,Training,Clear,True,,2024,Class-I Recon,2016
36417,AC-050,Echo,2024-04-15,3.1,Training,Clear,True,,2024,Class-I Recon,2016
36418,AC-050,Echo,2024-04-16,1.1,Operational,Clear,True,,2024,Class-I Recon,2016
36419,AC-050,Echo,2024-04-17,4.3,Transit,Marginal,True,,2024,Class-I Recon,2016
36420,AC-050,Echo,2024-04-18,0.3,Operational,Clear,False,Other,2024,Class-I Recon,2016
36421,AC-050,Echo,2024-04-19,0.4,Reconnaissance,Clear,False,Other,2024,Class-I Recon,2016
36422,AC-050,Echo,2024-04-20,1.1,Training,Clear,False,Technical,2024,Class-I Recon,2016
36423,AC-050,Echo,2024-04-21,3.6,Training,Clear,True,,2024,Class-I Recon,2016
36424,AC-050,Echo,2024-04-25,1.2,Operational,Clear,False,Technical,2024,Class-I Recon,2016
36425,AC-050,Echo,2024-04-26,4.0,Training,Clear,True,,2024,Class-I Recon,2016
36426,AC-050,Echo,2024-04-27,2.2,Training,Clear,False,Weather,2024,Class-I Recon,2016
36427,AC-050,Echo,2024-04-30,3.0,Operational,Clear,True,,2024,Class-I Recon,2016
36428,AC-050,Echo,2024-05-01,3.5,Operational,Clear,True,,2024,Class-I Recon,2016
36429,AC-050,Echo,2024-05-03,0.6,Operational,Clear,False,Technical,2024,Class-I Recon,2016
36430,AC-050,Echo,2024-05-05,0.9,Training,Clear,False,Technical,2024,Class-I Recon,2016
36431,AC-050,Echo,2024-05-07,2.6,Reconnaissance,Clear,True,,2024,Class-I Recon,2016
36432,AC-050,Echo,2024-05-08,4.2,Training,Clear,True,,2024,Class-I Recon,2016
36433,AC-050,Echo,2024-05-09,2.0,Training,Marginal,False,Technical,2024,Class-I Recon,2016
36434,AC-050,Echo,2024-05-11,1.8,Operational,Clear,False,Weather,2024,Class-I Recon,2016
36435,AC-050,Echo,2024-05-13,1.5,Operational,Marginal,True,,2024,Class-I Recon,2016
36436,AC-050,Echo,2024-05-15,0.8,Reconnaissance,Clear,False,Other,2024,Class-I Recon,2016
36437,AC-050,Echo,2024-05-16,4.5,Operational,Clear,True,,2024,Class-I Recon,2016
36438,AC-050,Echo,2024-05-17,3.5,Training,Clear,True,,2024,Class-I Recon,2016
36439,AC-050,Echo,2024-05-18,2.9,Training,Clear,True,,2024,Class-I Recon,2016
36440,AC-050,Echo,2024-05-21,3.0,Operational,Marginal,True,,2024,Class-I Recon,2016
36441,AC-050,Echo,2024-05-22,0.6,Training,Marginal,False,Weather,2024,Class-I Recon,2016
36442,AC-050,Echo,2024-05-23,3.8,Training,Clear,True,,2024,Class-I Recon,2016
36443,AC-050,Echo,2024-05-26,6.5,Operational,Poor,True,,2024,Class-I Recon,2016
36444,AC-050,Echo,2024-05-28,0.6,Training,Clear,False,Technical,2024,Class-I Recon,2016
36445,AC-050,Echo,2024-06-02,4.4,Reconnaissance,Marginal,True,,2024,Class-I Recon,2016
36446,AC-050,Echo,2024-06-03,0.4,Operational,Poor,False,Technical,2024,Class-I Recon,2016
36447,AC-050,Echo,2024-06-07,3.1,Reconnaissance,Marginal,True,,2024,Class-I Recon,2016
36448,AC-050,Echo,2024-06-09,0.9,Transit,Clear,False,Other,2024,Class-I Recon,2016
36449,AC-050,Echo,2024-06-10,0.7,Operational,Clear,True,,2024,Class-I Recon,2016
36450,AC-050,Echo,2024-06-12,1.3,Training,Clear,False,Technical,2024,Class-I Recon,2016
36451,AC-050,Echo,2024-06-13,3.7,Training,Clear,True,,2024,Class-I Recon,2016
36452,AC-050,Echo,2024-06-14,2.6,Training,Clear,True,,2024,Class-I Recon,2016
36453,AC-050,Echo,2024-06-16,4.1,Operational,Clear,True,,2024,Class-I Recon,2016
36454,AC-050,Echo,2024-06-17,1.8,Operational,Marginal,True,,2024,Class-I Recon,2016
36455,AC-050,Echo,2024-06-18,1.6,Transit,Clear,False,Other,2024,Class-I Recon,2016
36456,AC-050,Echo,2024-06-22,1.4,Operational,Poor,False,Technical,2024,Class-I Recon,2016
36457,AC-050,Echo,2024-06-23,0.9,Transit,Clear,False,Technical,2024,Class-I Recon,2016
36458,AC-050,Echo,2024-06-24,2.1,Reconnaissance,Clear,True,,2024,Class-I Recon,2016
36459,AC-050,Echo,2024-06-25,3.1,Transit,Clear,True,,2024,Class-I Recon,2016
36460,AC-050,Echo,2024-06-28,2.7,Training,Marginal,True,,2024,Class-I Recon,2016
36461,AC-050,Echo,2024-06-29,3.4,Operational,Clear,True,,2024,Class-I Recon,2016
36462,AC-050,Echo,2024-07-01,3.7,Training,Clear,True,,2024,Class-I Recon,2016
36463,AC-050,Echo,2024-07-03,1.6,Training,Marginal,False,Weather,2024,Class-I Recon,2016
36464,AC-050,Echo,2024-07-07,3.4,Training,Marginal,True,,2024,Class-I Recon,2016
36465,AC-050,Echo,2024-07-12,0.7,Operational,Poor,False,Technical,2024,Class-I Recon,2016
36466,AC-050,Echo,2024-07-15,4.1,Training,Clear,True,,2024,Class-I Recon,2016
36467,AC-050,Echo,2024-07-17,0.8,Training,Marginal,False,Weather,2024,Class-I Recon,2016
36468,AC-050,Echo,2024-07-22,2.3,Training,Clear,False,Technical,2024,Class-I Recon,2016
36469,AC-050,Echo,2024-07-23,0.9,Training,Clear,False,Weather,2024,Class-I Recon,2016
36470,AC-050,Echo,2024-07-27,3.5,Training,Clear,True,,2024,Class-I Recon,2016
36471,AC-050,Echo,2024-07-28,1.7,Training,Clear,True,,2024,Class-I Recon,2016
36472,AC-050,Echo,2024-07-30,2.7,Training,Clear,True,,2024,Class-I Recon,2016
36473,AC-050,Echo,2024-08-01,2.9,Reconnaissance,Marginal,True,,2024,Class-I Recon,2016
36474,AC-050,Echo,2024-08-03,4.3,Training,Clear,True,,2024,Class-I Recon,2016
36475,AC-050,Echo,2024-08-04,1.3,Operational,Poor,False,Technical,2024,Class-I Recon,2016
36476,AC-050,Echo,2024-08-05,0.7,Reconnaissance,Clear,False,Technical,2024,Class-I Recon,2016
36477,AC-050,Echo,2024-08-06,4.1,Operational,Marginal,True,,2024,Class-I Recon,2016
36478,AC-050,Echo,2024-08-08,3.2,Training,Clear,True,,2024,Class-I Recon,2016
36479,AC-050,Echo,2024-08-09,2.5,Training,Clear,True,,2024,Class-I Recon,2016
36480,AC-050,Echo,2024-08-10,4.8,Reconnaissance,Clear,True,,2024,Class-I Recon,2016
36481,AC-050,Echo,2024-08-12,0.9,Training,Clear,False,Other,2024,Class-I Recon,2016
36482,AC-050,Echo,2024-08-16,3.6,Training,Clear,True,,2024,Class-I Recon,2016
36483,AC-050,Echo,2024-08-17,2.6,Transit,Marginal,True,,2024,Class-I Recon,2016
36484,AC-050,Echo,2024-08-18,1.6,Operational,Clear,False,Technical,2024,Class-I Recon,2016
36485,AC-050,Echo,2024-08-26,4.3,Training,Marginal,True,,2024,Class-I Recon,2016
36486,AC-050,Echo,2024-08-27,3.4,Transit,Clear,True,,2024,Class-I Recon,2016
36487,AC-050,Echo,2024-08-31,1.7,Operational,Poor,False,Other,2024,Class-I Recon,2016
36488,AC-050,Echo,2024-09-01,0.7,Training,Poor,False,Technical,2024,Class-I Recon,2016
36489,AC-050,Echo,2024-09-02,0.5,Training,Marginal,False,Technical,2024,Class-I Recon,2016
36490,AC-050,Echo,2024-09-05,0.6,Training,Marginal,False,Weather,2024,Class-I Recon,2016
36491,AC-050,Echo,2024-09-06,4.6,Operational,Clear,True,,2024,Class-I Recon,2016
